offer_type,title,id,b2b_from,b2b_to,permanent_from,permanent_to,experience_level,AWS,Azure,Big Data,Cloud,Data,Data Science,Databases,ETL,English,Hadoop,Machine Learning,Oracle,PL/SQL,Power BI,Python,SQL,Scala,Snowflake,Spark,T-SQL
data,Data Scientist / Analyst,capgemini-polska-data-scientist-analyst-torun,,,,,mid,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Data Scientist / Analyst,capgemini-polska-data-scientist-analyst-walbrzych,,,,,mid,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Data Scientist / Analyst,capgemini-polska-data-scientist-analyst-wroclaw,,,,,mid,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Data Scientist / Analyst,capgemini-polska-data-scientist-analyst-zielona-gora,,,,,mid,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Data Scientist / Machine Learning Expert,bank-millennium-data-scientist-machine-learning-expert,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
data,Data Scientist Lead,objectivity-data-scientist-lead,,,4323.9,5708.4,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
data,Data Scientist Lead,objectivity-senior-data-scientist-gdansk,,,4323.9,5708.4,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
data,Data Strategy Consultant all levels,accenture-data-strategy-consultant-krakow,,,,,mid,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Data Strategy Consultant all levels,accenture-data-strategy-consultant-warszawa,,,,,mid,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Data Strategy Consultant all levels,accenture-data-strategy-consultant-wroclaw,,,,,mid,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Data Transformation Consultant,accenture-data-transformation-consultant,,,2769.0,5325.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
data,Data Transformation Consultant,accenture-data-transformation-consultant-krakow,,,2769.0,5325.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
data,Data Transformation Consultant,accenture-data-transformation-consultant-wroclaw,,,2769.0,5325.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0
data,Data Visualization Consultant all levels,accenture-data-visualization-consultant-krakow,,,,,mid,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
data,Data Visualization Consultant all levels,accenture-data-visualization-consultant-warszawa,,,,,mid,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
data,Data Visualization Consultant all levels,accenture-data-visualization-consultant-wroclaw,,,,,mid,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
data,Data Warehouse Architect,polkomtel-sp-z-o-o-data-warehouse-architect,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Data/IT Analyst,nordea-data-it-analyst,,,1917.0,2769.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,DataBase Application (Developer),aspire-global-database-application-developer,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,DataBase Application (Developer),aspire-global-database-application-developer-bydgoszcz,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,DataBase Application (Developer),aspire-global-database-application-developer-gdansk,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,DataBase Application (Developer),aspire-global-database-application-developer-katowice,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,DataBase Application (Developer),aspire-global-database-application-developer-lodz,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,DataBase Application (Developer),aspire-global-database-application-developer-poznan,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,DataBase Application (Developer),aspire-global-database-application-developer-rzeszow,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,DataBase Application (Developer),aspire-global-database-application-developer-szczecin,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,DataBase Application (Developer),aspire-global-database-application-developer-wroclaw,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-012dcfd0-5d10-463f-a621-ae2ea79a0788,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-0ba22af9-216f-4e61-9f5b-d7bb0aa4ce2f,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-13fc7809-4dca-4ee7-9776-8b7160aafe15,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-225329f4-c700-4485-b0c7-15ede22797de,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-2c069c3d-9668-42dc-8107-c714af738989,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-2e29b630-c20a-4a0c-b689-b98de39b09ee,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-31f29220-6642-43f1-a511-26b7aaa46711,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-4547ec16-1b3f-4bd1-8ef0-67cf8cafa90b,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-558025f6-b8fd-403a-a116-67bd42e8fed2,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-71e8cb73-b18a-4894-bec1-c18470cbcca2,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-7aa1c41c-287c-4106-ab4c-35afcf36b1a1,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-9661e820-cccf-473a-ac35-5be5d387eba0,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-a5ecfdf1-cd91-44e7-b70b-2bd2c672fa1c,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-b328cf97-abae-491a-b80b-702a57d4232e,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-bec30698-0770-4e8e-b74a-9860d33174d0,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-c175c533-ff2c-45b0-9d10-641ba5dfdeec,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-f03fa83a-67b1-440d-9240-f6bb833cf247,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-f0593b67-c3d1-4938-aedb-9e277a019c49,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,demant-database-administrator-f701ef6a-f205-4de4-aef4-7275a94d8485,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
data,Database Administrator,provectus-database-administrator-3e7ac0c0-2b9b-4708-abe0-6a2857b409a6,,,,,mid,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Database Administrator,provectus-database-administrator-67ab2850-71b2-4643-a68f-71bbc03f49f0,,,,,mid,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Database Administrator,provectus-database-administrator-cf7ce9d6-1b4f-4931-9c8c-d89cdd9668f0,,,,,mid,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Database Administrator,provectus-database-administrator-katowice,,,,,mid,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Database Engineer-PostgreSQL-Mid/Senior,link-group-database-engineer-postgresql-mid-senior,4651.92,6441.12,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Database Engineer-PostgreSQL-Mid/Senior,link-group-database-engineer-postgresql-mid-senior-krakow,4651.92,6441.12,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Database Engineer-PostgreSQL-Mid/Senior,link-group-database-engineer-postgresql-mid-senior-wroclaw,4651.92,6441.12,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,Delivery Engineer,peakdata-delivery-engineer-legnica,2184.0,3360.0,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
data,Delivery Engineer,peakdata-delivery-engineer-opole,2184.0,3360.0,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
data,Delivery Engineer,peakdata-delivery-engineer-walbrzych,2184.0,3360.0,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
data,Delivery Engineer,peakdata-delivery-engineer-wroclaw,2184.0,3360.0,,,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
data,Delivery Lead/Project Manager in Data&AI,accenture-delivery-lead-project-manager-in-data-ai,,,,,senior,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,Developer Oracle PL/SQL,makro-cash-carry-polska-developer-oracle-pl-sql,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,ETL / Data Engineer - Remote,sofomo-etl-data-engineer-remote,,,2556.0,4047.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,ETL / Data Engineer - Remote,sofomo-etl-data-engineer-remote-gdansk,,,2556.0,4047.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,ETL / Data Engineer - Remote,sofomo-etl-data-engineer-remote-krakow,,,2556.0,4047.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,ETL / Data Engineer - Remote,sofomo-etl-data-engineer-remote-poznan,,,2556.0,4047.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,ETL / Data Engineer - Remote/ Wrocław,sofomo-etl-data-engineer-remote-wroclaw,,,2556.0,4047.0,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
data,ETL Developer,devire-etl-developer-warszawa,3578.4,4686.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
data,ETL Developer,erbis-etl-developer,,,3408.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,ETL Developer,erbis-etl-developer-bochnia,,,3408.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,ETL Developer,erbis-etl-developer-brzesko,,,3408.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,ETL Developer,erbis-etl-developer-katowice,,,3408.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,ETL Developer,erbis-etl-developer-wieliczka,,,3408.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,ETL Developer,erbis-ms-sql-etl-engineer,,,3408.0,4260.0,mid,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-bialystok,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-bydgoszcz,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-czestochowa,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-gdansk,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-gorzow-wielkopolski,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-katowice,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-krakow,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-lodz,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-lublin,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-olsztyn,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-poznan,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-rzeszow,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-szczecin,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-torun,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-walbrzych,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-warszawa,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-wroclaw,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,knowit-poland-sp-z-o-o-etl-developer-zielona-gora,4294.08,5725.44,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
data,ETL Developer,mbank-etl-developer,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-50fda0c2-1cf2-4769-a243-f9b89e747b62,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-bialystok,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-gdansk,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-katowice,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-krakow,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-opole,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-poznan,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-rzeszow,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer,mbank-etl-developer-wroclaw,,,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,ETL Developer (IPC),itlt-etl-developer-ipc,4260.0,5112.0,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,Ekspert ds. Business Intelligence,alior-bank-sa-ekspert-ds-business-intelligence,,,,,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
data,Freelance Data Engineer,displate-freelance-data-engineer,4260.0,5964.0,,,mid,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
data,Freelance Data Engineer,displate-freelance-data-engineer-krakow,4260.0,5964.0,,,mid,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
data,Freelance Data Engineer,displate-freelance-data-engineer-wroclaw,4260.0,5964.0,,,mid,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
data,Google Analytics Specialist,lyreco-advantage-ecommerce-data-analyst,,,,,mid,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT Analyst,kubo-it-analyst-6d18bad6-868b-41fe-a726-65154c99ae47,2023.5,2726.4,,,mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
data,IT DEVELOPMENT PROGRAM,procter-gamble-it-development-program-38f39ba7-294c-4c98-815d-5e5535117767,,,1917.0,1917.0,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data,IT SUMMER INTERNSHIP IN WARSAW,procter-gamble-it-summer-internship-in-warsaw-71e96551-c525-490b-9144-9e658e0d1a15,,,1640.1,1640.1,junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
